code,description,type,package_line_level,gross_charge,discounted_cash_price,de_identified_min_contracted_rate,de_identified_max_contracted_rate,derived_contracted_rate,1199_commercial_other,aetna_medicare_advantage_hmo,aetna_commercial_hmo_pos,aetna_commercial_ppo_open_access,aetna_commercial_other,empire_health_commercial_other,empire_health_commercial_ppo_open_access,bluecross_blueshield_commercial_other,beacon_health_commercial_other,carelon_health_commercial_other,cigna_commercial_ppo_open_access,cigna_commercial_other,cigna_commercial_hmo_pos,eh_facet_commercial_other,emblemhealth_commercial_ppo_open_access,emblemhealth_commercial_other,emblemhealth_commercial_hmo_pos,emblemhealth_medicaid_hmo,emblemhealth_medicare_advantage_hmo,empire_health_commercial_hmo_pos,empire_health_medicare_advantage_hmo,empire_health_medicaid_hmo,evernorth_commercial_other,fidelis_commercial_other,fidelis_medicare_advantage_hmo,fidelis_medicaid_hmo,ghi_commercial_other,healthfirst_commercial_other,healthfirst_medicare_advantage_hmo,healthfirst_medicaid_hmo,healthplus_hp_medicaid_hmo,healthplus_hp_commercial_other,healthplus_hp_medicare_advantage_hmo,humana_commercial_other,humana_commercial_hmo_pos,humana_commercial_ppo_open_access,meritain_health_commercial_other,molina_commercial_other,optum_commercial_other,oxford_commercial_other,oxford_commercial_hmo_pos,tricare_commercial_other,united_healthcare_commercial_other,united_healthcare_medicare_advantage_hmo,united_healthcare_commercial_hmo_pos,united_healthcare_medicaid_hmo,united_healthcare_commercial_ppo_open_access,veteran_family_commercial_other
88249,"CHROMOSOME ANALYSIS FOR GENETIC DEFECTS, SCORE 100 CELLS, CLASTOGEN STRESS",Outpatient,Line,492.18,492.18,100.0,478.0,280.63,,,,,,219.0,478.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,325.5,,,,,
88262,"CHROMOSOME ANALYSIS FOR GENETIC DEFECTS, COUNT 15-20 CELLS",Outpatient,Line,1212.23,1212.23,100.0,907.5,432.38,,,726.0,726.0,,611.07,626.25,647.5,,,825.22,,,,,101.0,,,,605.0,,,,106.67,,100.5,,100.0,,,103.0,,,,,,,,,,,,907.5,,,100.0,200.0,
88271,DNA TESTING FOR GENETIC DEFECTS,Outpatient,Line,346.08,346.08,18.21,262.5,134.3,210.0,,210.0,,,175.0,175.0,187.5,,,,,,,,134.13,,,,175.0,,,,18.21,,21.42,,21.42,,,,,,,,,,,,,,,262.5,,,21.42,,
88275,"CHROMOSOME ANALYSIS FOR GENETIC DEFECTS, ANALYZE 100-300 CELLS",Outpatient,Line,633.99,633.99,43.51,481.5,256.34,385.2,,385.2,,,321.0,321.0,343.5,,,,,,,,320.55,,,,321.0,,,,43.51,,51.19,,51.19,,,,,,,,,,,,,,,481.5,,,51.19,,
88280,"CHROMOSOME ANALYSIS FOR GENETIC DEFECTS, ADDITIONAL KARYOTYPES, EACH STUDY",Outpatient,Line,479.9,479.9,10.0,358.5,157.1,,,286.8,286.8,,241.36,247.25,255.5,,,326.0,,,,,10.1,,,,239.0,,,,28.45,,10.05,,10.0,,,10.3,,,,,,,,,,,,358.5,,,10.0,36.41,
88285,"CHROMOSOME ANALYSIS FOR GENETIC DEFECTS, ADDITIONAL CELLS COUNTED, EACH STUDY",Outpatient,Line,323.0,323.0,161.5,161.5,161.5,,,,,,161.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88300,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, LIMITED EXAMINATION",Outpatient,Line,135.0,135.0,15.3,4604.0,719.25,,,84.42,,,28.4,20.16,,,,67.69,,,,,,,,,,,,,,,,,15.3,,,,,,,,,214.81,,,,,,4604.0,,,,,
88300,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, LIMITED EXAMINATION",Outpatient,Package,135.0,135.0,15.3,4604.0,719.25,,,84.42,,,28.4,20.16,,,,67.69,,,,,,,,,,,,,,,,,15.3,,,,,,,,,214.81,,,,,,4604.0,,,,,
88302,PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE,Outpatient,Line,249.67,249.67,19.31,433.26,215.19,,,,,,24.7,247.0,123.5,,,247.0,,,,433.26,,411.59,,,,,,,,,,,19.31,,,,,,,,,,,,,,,,,,,,
88302,PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE,Outpatient,Package,249.67,249.67,19.31,433.26,215.19,,,,,,24.7,247.0,123.5,,,247.0,,,,433.26,,411.59,,,,,,,,,,,19.31,,,,,,,,,,,,,,,,,,,,
88304,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, MODERATELY LOW COMPLEXITY",Outpatient,Line,320.67,320.67,18.72,317.0,168.42,317.0,,277.9,199.71,,237.75,160.7,169.5,,,317.0,,,,282.85,33.33,198.09,,,169.5,57.08,,,,,24.25,,22.37,,,,,,,,,317.0,,,,,,273.33,57.08,,18.72,66.86,
88304,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, MODERATELY LOW COMPLEXITY",Outpatient,Package,320.67,320.67,18.72,317.0,168.42,317.0,,277.9,199.71,,237.75,160.7,169.5,,,317.0,,,,282.85,33.33,198.09,,,169.5,57.08,,,,,24.25,,22.37,,,,,,,,,317.0,,,,,,273.33,57.08,,18.72,66.86,
88305,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, INTERMEDIATE COMPLEXITY",Outpatient,Line,433.51,433.51,29.73,2185.0,346.25,274.7,44.19,278.17,475.38,,437.0,437.0,222.12,,,341.57,,,,756.23,2185.0,1911.54,,,272.68,57.08,,,48.52,,37.71,,32.3,,,36.71,42.12,57.08,,,59.39,673.03,176.82,57.08,316.83,,,346.54,29.73,327.75,30.96,75.98,
88305,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, INTERMEDIATE COMPLEXITY",Outpatient,Package,433.51,433.51,29.73,2185.0,346.25,274.7,44.19,278.17,475.38,,437.0,437.0,222.12,,,341.57,,,,756.23,2185.0,1911.54,,,272.68,57.08,,,48.52,,37.71,,32.3,,,36.71,42.12,57.08,,,59.39,673.03,176.82,57.08,316.83,,,346.54,29.73,327.75,30.96,75.98,
88307,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, MODERATELY HIGH COMPLEXITY",Outpatient,Line,901.28,901.28,16.19,1764.0,434.38,,,882.0,882.0,,62.62,456.5,,,,313.39,,,,,1764.0,,,,441.0,334.57,,,111.97,,48.27,,85.44,,,16.19,133.5,,,,,704.22,51.68,,599.76,,,1166.67,,,86.13,113.4,
88307,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, MODERATELY HIGH COMPLEXITY",Outpatient,Package,901.28,901.28,16.19,1764.0,434.38,,,882.0,882.0,,62.62,456.5,,,,313.39,,,,,1764.0,,,,441.0,334.57,,,111.97,,48.27,,85.44,,,16.19,133.5,,,,,704.22,51.68,,599.76,,,1166.67,,,86.13,113.4,
88309,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, HIGH COMPLEXITY",Outpatient,Line,1192.99,1192.99,37.12,467.37,163.93,,,,,,37.12,148.79,,,,359.27,,,,,112.2,,,,38.69,,,,,,52.64,,,,,,,,,,,467.37,201.83,,,,,,,,57.42,,
88309,"PATHOLOGY EXAMINATION OF TISSUE USING A MICROSCOPE, HIGH COMPLEXITY",Outpatient,Package,1192.99,1192.99,37.12,467.37,163.93,,,,,,37.12,148.79,,,,359.27,,,,,112.2,,,,38.69,,,,,,52.64,,,,,,,,,,,467.37,201.83,,,,,,,,57.42,,
88311,PREPARATION OF TISSUE FOR EXAMINATION BY REMOVING ANY CALCIUM PRESENT,Outpatient,Line,109.77,109.77,9.88,110.0,63.87,66.0,,,,,,55.0,59.0,,,56.53,,,,,,,,,110.0,,,,,,,,9.88,,,,,,,,,,61.12,,74.8,,,82.5,,,,,
88312,SPECIAL STAINED SPECIMEN SLIDES TO IDENTIFY ORGANISMS INCLUDING INTERPRETATION AND REPORT,Outpatient,Line,265.66,265.66,13.18,496.79,123.22,,,,,,,132.5,,,,113.84,,,,,25.39,496.79,,,142.0,,,,,,13.18,,13.18,,,,,,,,,,,,,,,231.88,,,13.18,50.25,
88312,SPECIAL STAINED SPECIMEN SLIDES TO IDENTIFY ORGANISMS INCLUDING INTERPRETATION AND REPORT,Outpatient,Package,702.53,702.53,13.18,496.79,123.22,,,,,,,132.5,,,,113.84,,,,,25.39,496.79,,,142.0,,,,,,13.18,,13.18,,,,,,,,,,,,,,,231.88,,,13.18,50.25,
88313,SPECIAL STAINED SPECIMEN SLIDES TO EXAMINE TISSUE INCLUDING INTERPRETATION AND REPORT,Outpatient,Line,316.35,316.35,8.4,237.0,115.78,189.6,,,,,158.0,158.0,169.0,,,160.59,,,,,,,,,158.0,,,,,,,,9.88,,,8.4,,,,,,,15.28,,,,,237.0,,,9.88,,
88313,SPECIAL STAINED SPECIMEN SLIDES TO EXAMINE TISSUE INCLUDING INTERPRETATION AND REPORT,Outpatient,Package,754.83,754.83,8.4,237.0,115.78,189.6,,,,,158.0,158.0,169.0,,,160.59,,,,,,,,,158.0,,,,,,,,9.88,,,8.4,,,,,,,15.28,,,,,237.0,,,9.88,,
88314,SPECIAL STAINED SPECIMEN SLIDES TO EXAMINE TISSUE AND FROZEN PREPARATION OF SPECIMEN INCLUDING INTERPRETATION AND REPORT,Outpatient,Line,215.0,215.0,18.12,64.42,41.27,,,,,,,,,,,64.42,,,,,,,,,,,,,,,,,,,,18.12,,,,,,,,,,,,,,,,,
88323,SURGICAL PATHOLOGY CONSULTATION AND REPORT ON REFERRED MATERIAL REQUIRING PREPARATION OF SLIDES,Outpatient,Line,526.36,526.36,261.5,313.8,287.65,,,,313.8,,261.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88323,SURGICAL PATHOLOGY CONSULTATION AND REPORT ON REFERRED MATERIAL REQUIRING PREPARATION OF SLIDES,Outpatient,Package,526.36,526.36,261.5,313.8,287.65,,,,313.8,,261.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88329,PATHOLOGY EXAMINATION OF SPECIMEN DURING SURGERY,Outpatient,Line,142.0,142.0,47.86,47.86,47.86,,,,,,,,,,,47.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88329,PATHOLOGY EXAMINATION OF SPECIMEN DURING SURGERY,Outpatient,Package,142.0,142.0,47.86,47.86,47.86,,,,,,,,,,,47.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88331,"PATHOLOGY EXAMINATION OF SPECIMEN DURING SURGERY, FIRST TISSUE BLOCK",Outpatient,Line,400.34,400.34,32.56,296.25,112.73,,,,,,,,,,,141.81,,,,,58.32,,,,,,,,,,32.56,,43.86,,,,,,,,,,,,,,,296.25,,,103.58,,
88331,"PATHOLOGY EXAMINATION OF SPECIMEN DURING SURGERY, FIRST TISSUE BLOCK",Outpatient,Package,400.34,400.34,32.56,296.25,112.73,,,,,,,,,,,141.81,,,,,58.32,,,,,,,,,,32.56,,43.86,,,,,,,,,,,,,,,296.25,,,103.58,,
88332,"PATHOLOGY EXAMINATION OF SPECIMEN DURING SURGERY, EACH ADDITIONAL TISSUE BLOCK",Outpatient,Line,153.86,153.86,16.29,16.71,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,16.29,,,,,,,,,,,,,,,,,,,,16.71,,
88333,"PATHOLOGY CYTOLOGIC EXAMINATION OF SPECIMEN DURING SURGERY, INITIAL SITE",Outpatient,Line,431.55,431.55,14.65,767.88,241.23,,,,,,35.26,64.39,,,,263.87,,,,,767.88,269.33,,,14.65,,,,,,,,63.77,,,,,,,,,,,,,,,,,,450.65,,
88333,"PATHOLOGY CYTOLOGIC EXAMINATION OF SPECIMEN DURING SURGERY, INITIAL SITE",Outpatient,Package,431.55,431.55,14.65,767.88,241.23,,,,,,35.26,64.39,,,,263.87,,,,,767.88,269.33,,,14.65,,,,,,,,63.77,,,,,,,,,,,,,,,,,,450.65,,
88334,"PATHOLOGY CYTOLOGIC EXAMINATION OF SPECIMEN DURING SURGERY, EACH ADDITIONAL SITE",Outpatient,Line,159.07,159.07,13.01,99.36,45.23,,,,,,13.01,23.76,,,,87.61,,,,,35.89,99.36,,,,,,,,,,,43.91,,,,,,,,,,,,,,,,,,13.08,,
88341,"SPECIAL STAINED SPECIMEN SLIDES TO EXAMINE TISSUE, EACH ADDITIONAL PROCEDURE",Outpatient,Line,296.41,296.41,15.28,529.8,173.16,,,368.06,529.8,,291.0,145.5,145.5,,,217.57,,,,,185.97,242.46,,,57.44,,,,,,23.17,,25.37,,,22.87,,,,,,348.01,15.28,,197.88,,,233.25,,,32.91,34.83,
88342,"SPECIAL STAINED SPECIMEN SLIDES TO EXAMINE TISSUE, INITIAL PROCEDURE",Outpatient,Line,529.28,529.28,25.37,530.0,230.51,318.0,178.91,332.8,386.08,,530.0,283.5,265.0,,,396.27,,,,464.83,174.76,441.59,,,104.72,171.33,,,102.32,,39.96,,25.37,,,29.59,56.53,,,,171.33,309.03,86.13,,360.4,,,425.25,,,56.24,52.83,
88342,"SPECIAL STAINED SPECIMEN SLIDES TO EXAMINE TISSUE, INITIAL PROCEDURE",Outpatient,Package,966.77,966.77,25.37,530.0,230.51,318.0,178.91,332.8,386.08,,530.0,283.5,265.0,,,396.27,,,,464.83,174.76,441.59,,,104.72,171.33,,,102.32,,39.96,,25.37,,,29.59,56.53,,,,171.33,309.03,86.13,,360.4,,,425.25,,,56.24,52.83,
88344,"SPECIAL STAINED SPECIMEN SLIDES TO EXAMINE TISSUE, EACH MULTIPLEX PROCEDURE",Outpatient,Line,495.93,495.93,20.96,2339.51,403.1,,119.83,291.0,,,201.86,242.5,242.5,,,225.61,,,,2339.51,341.26,808.19,,,,,,,,,28.8,,25.37,,,,,,,,,,,,352.92,,,,,,20.96,,
88344,"SPECIAL STAINED SPECIMEN SLIDES TO EXAMINE TISSUE, EACH MULTIPLEX PROCEDURE",Outpatient,Package,495.93,495.93,20.96,2339.51,403.1,,119.83,291.0,,,201.86,242.5,242.5,,,225.61,,,,2339.51,341.26,808.19,,,,,,,,,28.8,,25.37,,,,,,,,,,,,352.92,,,,,,20.96,,
88346,"ANTIBODY EVALUATION, INITIAL SINGLE ANTIBODY STAIN PROCEDURE",Outpatient,Line,510.29,510.29,43.07,417.75,149.95,,,,,,,,,,,157.25,,,,,113.21,,,,,,,,,,43.07,,,,,,,,,,,,,,82.28,,,417.75,,,86.13,,
88346,"ANTIBODY EVALUATION, INITIAL SINGLE ANTIBODY STAIN PROCEDURE",Outpatient,Package,1835.01,1835.01,43.07,417.75,149.95,,,,,,,,,,,157.25,,,,,113.21,,,,,,,,,,43.07,,,,,,,,,,,,,,82.28,,,417.75,,,86.13,,
88348,ELECTRON MICROSCOPY FOR DIAGNOSIS,Outpatient,Line,2644.56,2644.56,36.24,1861.16,785.73,,,,,,,,,,,838.54,,,,,,,,,,,,,,,,,406.98,,,36.24,,,,,,,,,1861.16,,,,,,,,
88348,ELECTRON MICROSCOPY FOR DIAGNOSIS,Outpatient,Package,3638.76,3638.76,36.24,1861.16,785.73,,,,,,,,,,,838.54,,,,,,,,,,,,,,,,,406.98,,,36.24,,,,,,,,,1861.16,,,,,,,,
88350,"ANTIBODY EVALUATION, EACH ADDITIONAL SINGLE ANTIBODY STAIN PROCEDURE",Outpatient,Line,567.37,567.37,5.38,160.15,69.5,,,,,,,,,,,160.15,,,,,56.61,,,,,,,,,,5.38,,,,,,,,,,,,,,82.28,,,,,,43.07,,
88360,"MICROSCOPIC GENETIC ANALYSIS OF TUMOR, MANUAL",Outpatient,Line,420.5,420.5,10.77,1273.76,268.47,,,637.73,,,,209.5,,,,265.97,,,,,174.76,1273.76,,,209.5,,,,,,14.04,,,,,11.15,,,,,,,10.77,,,,,314.25,,,11.53,88.63,
88360,"MICROSCOPIC GENETIC ANALYSIS OF TUMOR, MANUAL",Outpatient,Package,420.5,420.5,10.77,1273.76,268.47,,,637.73,,,,209.5,,,,265.97,,,,,174.76,1273.76,,,209.5,,,,,,14.04,,,,,11.15,,,,,,,10.77,,,,,314.25,,,11.53,88.63,
88365,"GENETIC SEQUENCING LOCALIZATION, INITIAL PROCEDURE",Outpatient,Line,338.85,338.85,185.9,231.88,208.89,,,,,,,,,,,231.88,,,,,,,,,,,,,,,,,185.9,,,,,,,,,,,,,,,,,,,,
88365,"GENETIC SEQUENCING LOCALIZATION, INITIAL PROCEDURE",Outpatient,Package,787.77,787.77,185.9,231.88,208.89,,,,,,,,,,,231.88,,,,,,,,,,,,,,,,,185.9,,,,,,,,,,,,,,,,,,,,
88366,"GENETIC SEQUENCING LOCALIZATION, EACH MULTIPLEX PROCEDURE",Outpatient,Line,490.24,490.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88366,"GENETIC SEQUENCING LOCALIZATION, EACH MULTIPLEX PROCEDURE",Outpatient,Package,1232.49,1232.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88377,"MICROSCOPIC GENETIC ANALYSIS OF TISSUE, MANUAL, EACH ADDITIONAL MULTIPLEX STAIN PROCEDURE",Outpatient,Line,414.04,414.04,42.96,840.0,306.51,,,,,,,,,,,,,,,,840.0,,,,,,,,,,43.07,,,,,,,,,,,,,,,,,300.0,,,42.96,,
88377,"MICROSCOPIC GENETIC ANALYSIS OF TISSUE, MANUAL, EACH ADDITIONAL MULTIPLEX STAIN PROCEDURE",Outpatient,Package,829.23,829.23,42.96,840.0,306.51,,,,,,,,,,,,,,,,840.0,,,,,,,,,,43.07,,,,,,,,,,,,,,,,,300.0,,,42.96,,
88381,"PREPARATION OF SPECIMEN, MANUAL",Outpatient,Line,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89051,BODY FLUID CELL COUNT WITH CELL IDENTIFICATION,Outpatient,Line,63.51,63.51,2.8,3050.38,203.38,39.95,,50.4,40.2,,63.0,3050.38,33.5,,,50.09,,,,63.79,5.71,55.25,,,443.72,,,,,,2.8,,2.8,,,2.88,,5.6,,,,,2.8,,49.77,,,48.4,,,8.59,47.89,
89060,CRYSTAL IDENTIFICATION FROM TISSUE OR BODY FLUID,Outpatient,Line,84.52,84.52,6.0,4152.0,306.51,51.0,,53.55,4152.0,,42.7,45.5,,,,63.55,,,,76.3,7.48,,,,,,,,,,6.0,,6.0,,,,,7.33,,,,,6.0,,67.15,,,,,,6.0,7.13,
89230,SWEAT COLLECTION,Outpatient,Line,155.6,155.6,5.98,135.8,72.02,,,95.53,98.4,,76.5,78.07,78.33,,,105.85,,,,135.8,5.98,,,,102.92,,,,,,6.39,,6.38,,,6.57,,,,,,,,,111.52,,,114.75,,123.0,6.38,,
89230,SWEAT COLLECTION,Outpatient,Package,201.36,201.36,5.98,135.8,72.02,,,95.53,98.4,,76.5,78.07,78.33,,,105.85,,,,135.8,5.98,,,,102.92,,,,,,6.39,,6.38,,,6.57,,,,,,,,,111.52,,,114.75,,123.0,6.38,,
90375,RABIES IMMUNE GLOBULIN FOR INJECTION,Outpatient,Line,1071.37,1071.37,19.96,12791.91,2811.22,,,603.56,,,,19.96,,,,,,,,,,12791.91,,,,,,,232.29,,,,,,,,,,,,,,,,,,,408.39,,,,,
90378,RESPIRATORY SYNCYTIAL VIRUS ANTIBODY FOR INJECTION INTO TISSUE OR MUSCLE,Outpatient,Line,3348.0,3348.0,1106.82,1106.82,1106.82,,,,,,,,,,,,,,,,,,,,,,,,,,1106.82,,,,,,,,,,,,,,,,,,,,,,
90460,ADMINISTRATION OF FIRST VACCINE OR TOXOID COMPONENT WITH COUNSELING (18 YEARS OR YOUNGER),Outpatient,Line,137.48,137.48,38.4,67.0,52.7,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,38.4,,,,,,,,,,,,,,,,,,,,
90461,"ADMINISTRATION OF VACCINE OR TOXOID COMPONENT WITH COUNSELING (18 YEARS OR YOUNGER), EACH ADDITIONAL VACCINE OR TOXOID COMPONENT",Outpatient,Line,69.85,69.85,14.49,14.49,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.49,,,,,,,,,,,,,,,,,,,,
90471,ADMINISTRATION OF VACCINE,Outpatient,Line,176.65,176.65,14.16,11036.0,1876.19,1622.25,,1710.04,1498.67,34.58,11036.0,11000.72,,,,96.92,,,,,14.16,1920.72,,,101.5,,,,71.22,,,,19.81,,,17.85,,71.22,,,,55.2,,,2375.0,,,249.41,,,,,
90471,ADMINISTRATION OF VACCINE,Outpatient,Package,176.65,176.65,14.16,11036.0,1876.19,1622.25,,1710.04,1498.67,34.58,11036.0,11000.72,,,,96.92,,,,,14.16,1920.72,,,101.5,,,,71.22,,,,19.81,,,17.85,,71.22,,,,55.2,,,2375.0,,,249.41,,,,,
90472,"ADMINISTRATION OF VACCINE, EACH ADDITIONAL VACCINE",Outpatient,Line,130.78,130.78,4.28,68.13,39.17,,,,,,68.13,67.0,,,,,,,,,4.28,,,,,,,,,,,,17.25,,,,,,,,,,,,,,,,,,,,
90586,BACILLUS CALMETTE-GUERIN VACCINE FOR BLADDER CANCER,Outpatient,Line,8.63,8.63,1.2,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,
90621,"MENINGOCOCCAL RECOMBINANT LIPOPROTEIN VACCINE, SEROGROUP B",Outpatient,Line,139.22,139.22,57.9,57.9,57.9,,,,,,,,,,,,,,,,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90636,HEPATITIS A AND HEPATITIS B VACCINE,Outpatient,Line,330.75,330.75,167.49,167.49,167.49,,,,,,167.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90648,"HAEMOPHILUS INFLUENZAE TYPE B VACCINE, PRP-T CONJUGATE",Outpatient,Line,59.66,59.66,22.82,32.61,27.78,,,,,,32.61,,,,,,,,,,27.91,,,,,,,,,,,,,,,,,,,,,,,,,,,22.82,,,,,
90670,"PNEUMOCOCCAL VACCINE, 13-VALENT",Outpatient,Line,699.1,699.1,253.69,343.13,298.41,,,,,,343.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.69,,,,,
90675,RABIES VACCINE FOR INJECTION INTO MUSCLE,Outpatient,Line,1212.5,1212.5,60.1,645.87,346.09,,,475.47,,,,,,,,,,,,,,645.87,,,,,,,71.41,,60.1,,,,,,,,,,,,,,,,,477.59,,,,,
90677,"PNEUMOCOCCAL CONJUGATE VACCINE, 20 VALENT (PCV20), FOR INTRAMUSCULAR USE",Outpatient,Line,229.17,229.17,28.95,28.95,28.95,,,,,,,,,,,,,,,,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90707,"MEASLES, MUMPS, AND RUBELLA VACCINE",Outpatient,Line,263.45,263.45,112.76,161.09,136.93,,,,,,,,,,,,,,,,,,,,161.09,,,,,,,,,,,,,,,,,,,,,,,112.76,,,,,
90713,POLIOVIRUS VACCINE,Outpatient,Line,129.8,129.8,64.91,64.91,64.91,,,,,,64.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90714,DIPHTHERIA AND TETANUS VACCINE (7 YEARS OR OLDER),Outpatient,Line,64.8,64.8,40.35,40.35,40.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.35,,,,,
90715,"DIPHTHERIA, TETANUS, AND ACELLULAR PERTUSSIS VACCINE (7 YEARS OR OLDER)",Outpatient,Line,137.65,137.65,10.0,155.47,64.09,,,104.94,155.47,,78.86,,,,,69.87,106.03,,,,38.02,,,,155.47,,,,54.93,,28.97,,10.0,,,29.84,53.11,,,,,45.18,28.97,,55.2,,,55.46,,54.41,28.97,,
90732,"PNEUMOCOCCAL VACCINE, 23-VALENT",Outpatient,Line,252.1,252.1,56.19,107.18,86.95,,93.15,,,76.72,,56.19,,,,,,,,,,,,,,99.9,,,,103.27,,,107.18,,,,,,,,76.48,,,,,,,76.48,93.15,,,,
90734,"MENINGOCOCCAL VACCINE, SEROGROUPS A, C, W, Y, DIPHTHERIA TOXOID CARRIER VACCINE",Outpatient,Line,259.43,259.43,28.95,220.65,149.77,,,,,,220.65,220.65,,,,,,,,,28.95,,,,,,,,,,,,97.09,,,,,,,,,,,,,,,181.51,,,,,
90746,"HEPATITIS B VACCINE, ADULT DOSAGE (3 DOSE SCHEDULE)",Outpatient,Line,40.64,40.64,40.64,40.64,40.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.64,,,,,,,,,,,,,,,,,,,,
90750,SHINGLES VACCINE FOR INJECTION INTO MUSCLE,Outpatient,Line,504.0,504.0,252.0,252.0,252.0,,,,,,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90791,PSYCHIATRIC DIAGNOSTIC EVALUATION,Outpatient,Line,3558.81,3558.81,86.95,2550.0,942.13,,,,,,,,,86.95,1360.71,,,,,,156.77,1920.72,,,,,,,701.25,,1333.39,,1151.34,,,128.42,240.33,172.79,,,,,1111.45,,,,,2550.0,,,1333.6,,
90791,PSYCHIATRIC DIAGNOSTIC EVALUATION,Outpatient,Package,3558.81,3558.81,86.95,2550.0,942.13,,,,,,,,,86.95,1360.71,,,,,,156.77,1920.72,,,,,,,701.25,,1333.39,,1151.34,,,128.42,240.33,172.79,,,,,1111.45,,,,,2550.0,,,1333.6,,
90837,"PSYCHOTHERAPY, 1 HOUR",Outpatient,Line,458.0,458.0,140.49,140.49,140.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.49,,,,,,,,,,,,,,,,,,,,
90837,"PSYCHOTHERAPY, 1 HOUR",Outpatient,Package,458.0,458.0,140.49,140.49,140.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.49,,,,,,,,,,,,,,,,,,,,
90839,"PSYCHOTHERAPY FOR CRISIS, FIRST HOUR",Outpatient,Line,413.15,413.15,135.98,163.25,153.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.98,,,,,163.25,,,161.88,,,153.7,,,,,,,,,
90839,"PSYCHOTHERAPY FOR CRISIS, FIRST HOUR",Outpatient,Package,413.15,413.15,135.98,163.25,153.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.98,,,,,163.25,,,161.88,,,153.7,,,,,,,,,
90847,"FAMILY PSYCHOTHERAPY WITH PATIENT, 50 MINUTES",Outpatient,Line,526.0,526.0,358.73,358.73,358.73,,,,,,,,,,,358.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90847,"FAMILY PSYCHOTHERAPY WITH PATIENT, 50 MINUTES",Outpatient,Package,526.0,526.0,358.73,358.73,358.73,,,,,,,,,,,358.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90853,GROUP PSYCHOTHERAPY,Outpatient,Line,458.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90853,GROUP PSYCHOTHERAPY,Outpatient,Package,458.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90870,THERAPY USING ELECTRICAL CURRENTS,Outpatient,Line,2091.24,2091.24,54.0,1355.57,858.86,,,,1355.57,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,1167.0,,,,,,,,
90870,THERAPY USING ELECTRICAL CURRENTS,Outpatient,Package,2091.24,2091.24,54.0,1355.57,858.86,,,,1355.57,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,1167.0,,,,,,,,
